# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.global.apply.state.to.project.builder.ms,1743923966525000000,1743924007234000000,5
workspaceModel.mutableEntityStorage.put.entity.ms,1743923966525000000,1743924007234000000,3
workspaceModel.moduleBridgeLoader.loading.modules.ms,1743923966525000000,1743924007234000000,630
workspaceModel.moduleBridge.facet.initialization.ms,1743923966525000000,1743924007234000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1743923966525000000,1743924007234000000,0
workspaceModel.moduleBridge.before.changed.ms,1743923966525000000,1743924007234000000,0
jps.library.entities.serializer.load.entities.ms,1743923966525000000,1743924007234000000,0
workspaceModel.load.cache.metadata.from.file.ms,1743923966525000000,1743924007234000000,23
workspaceModel.global.updates.ms,1743923966525000000,1743924007234000000,7
jps.module.iml.entities.serializer.save.entities.ms,1743923966525000000,1743924007234000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1743923966525000000,1743924007234000000,3
writeAction.median.wait.ms,1743923966525000000,1743924007234000000,0
writeAction.max.wait.ms,1743923966525000000,1743924007234000000,8
writeAction.count,1743923966525000000,1743924007234000000,17
writeAction.wait.ms,1743923966525000000,1743924007234000000,14
workspaceModel.cachedValueWithParameters.from.cache.ms,1743923966525000000,1743924007234000000,0
workspaceModel.updates.count,1743923966525000000,1743924007234000000,3
workspaceModel.cachedValue.total.get.ms,1743923966525000000,1743924007234000000,12
workspaceModel.workspaceFileIndexData.init.ms,1743923966525000000,1743924007234000000,83
workspaceModel.update.unloaded.entities.ms,1743923966525000000,1743924007234000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1743923966525000000,1743924007234000000,83
workspaceModel.init.bridges.ms,1743923966525000000,1743924007234000000,1
workspaceModel.cachedValue.from.cache.ms,1743923966525000000,1743924007234000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1743923966525000000,1743924007234000000,0
workspaceModel.workspaceFileIndexData.instances.count,1743923966525000000,1743924007234000000,1
workspaceModel.collect.changes.ms,1743923966525000000,1743924007234000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1743923966525000000,1743924007234000000,0
workspaceModel.cachedValueWithParameters.calculated.ms,1743923966525000000,1743924007234000000,0
workspaceModel.loading.total.ms,1743923966525000000,1743924007234000000,227
workspaceModel.updates.ms,1743923966525000000,1743924007234000000,37
workspaceModel.entityStorageSnapshotImpl.instances.count,1743923966525000000,1743924007234000000,19
workspaceModel.pre.handlers.ms,1743923966525000000,1743924007234000000,0
workspaceModel.cachedValue.clear.ms,1743923966525000000,1743924007234000000,0
workspaceModel.replace.project.model.ms,1743923966525000000,1743924007234000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1743923966525000000,1743924007234000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1743923966525000000,1743924007234000000,0
workspaceModel.initializing.ms,1743923966525000000,1743924007234000000,1
workspaceModel.updates.precise.ms,1743923966525000000,1743924007234000000,8
workspaceModel.full.replace.project.model.ms,1743923966525000000,1743924007234000000,7
workspaceModel.check.recursive.update.ms,1743923966525000000,1743924007234000000,0
workspaceModel.cachedValueWithParameters.total.get.ms,1743923966525000000,1743924007234000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1743923966525000000,1743924007234000000,0
workspaceModel.to.snapshot.ms,1743923966525000000,1743924007234000000,1
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1743923966525000000,1743924007234000000,369
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1743923966525000000,1743924007234000000,0
workspaceModel.loading.from.cache.ms,1743923966525000000,1743924007234000000,216
workspaceModel.workspaceFileIndexData.getPackageName.ms,1743923966525000000,1743924007234000000,0
workspaceModel.cachedValue.calculated.ms,1743923966525000000,1743924007234000000,12
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1743923966525000000,1743924007234000000,0
JVM.maxThreadCount,1743923966525000000,1743924007234000000,180
JVM.maxHeapBytes,1743923966525000000,1743924007234000000,2147483648
JVM.usedNativeBytes,1743923966525000000,1743924007234000000,298650536
JVM.GC.collectionTimesMs,1743923966525000000,1743924007234000000,157
JVM.usedHeapBytes,1743923966525000000,1743924007234000000,376112640
JVM.totalCpuTimeMs,1743923966525000000,1743924007234000000,68000
JVM.totalBytesAllocated,1743923966525000000,1743924007234000000,1723442128
JVM.GC.collections,1743923966525000000,1743924007234000000,20
JVM.threadCount,1743923966525000000,1743924007234000000,177
JVM.totalDirectByteBuffersBytes,1743923966525000000,1743924007234000000,52253152
OS.loadAverage,1743923966525000000,1743924007234000000,1.1943359375
JVM.newThreadsCount,1743923966525000000,1743924007234000000,193
FlushQueue.waitingTimeAvgNs,1743923966525000000,1743924007234000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1743923966525000000,1743924007234000000,36
AWTEventQueue.dispatchTimeAvgNs,1743923966525000000,1743924007234000000,0.0
NonBlockingReadAction.failedExecutionsCount,1743923966525000000,1743924007234000000,1
NonBlockingReadAction.finalizedExecutionTimeUs,1743923966525000000,1743924007234000000,293969
WriteAction.executionsCount,1743923966525000000,1743924007234000000,17
FlushQueue.waitingTime90PNs,1743923966525000000,1743924007234000000,0
FlushQueue.queueSize90P,1743923966525000000,1743924007234000000,0
FlushQueue.executionTimeMaxNs,1743923966525000000,1743924007234000000,0
AWTEventQueue.eventsDispatched,1743923966525000000,1743924007234000000,0
FlushQueue.executionTime90PNs,1743923966525000000,1743924007234000000,0
FlushQueue.tasksExecuted,1743923966525000000,1743924007234000000,0
AWTEventQueue.dispatchTimeMaxNs,1743923966525000000,1743924007234000000,0
AWTEventQueue.dispatchTime90PNs,1743923966525000000,1743924007234000000,0
NonBlockingReadAction.failedExecutionTimeUs,1743923966525000000,1743924007234000000,2424
FlushQueue.queueSizeMax,1743923966525000000,1743924007234000000,0
AWTEventQueue.dispatchTimeTotalNS,1743923966525000000,1743924007234000000,10080570811
FlushQueue.queueSizeAvg,1743923966525000000,1743924007234000000,0.0
FlushQueue.executionTimeAvgNs,1743923966525000000,1743924007234000000,0.0
FlushQueue.waitingTimeMaxNs,1743923966525000000,1743924007234000000,0
ReadAction.executionsCount,1743923966525000000,1743924007234000000,98466
Indexes.stubs.lookupDurationAvgMs,1743923966525000000,1743924007234000000,0.0
Indexes.entries.lookupDuration90PMs,1743923966525000000,1743924007234000000,0.0
Indexes.entries.lookupDurationAvgMs,1743923966525000000,1743924007234000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1743923966525000000,1743924007234000000,0.0
Indexes.allKeys.lookups,1743923966525000000,1743924007234000000,0.0
Indexes.stubs.lookupDuration90PMs,1743923966525000000,1743924007234000000,0.0
Indexes.stubs.lookups,1743923966525000000,1743924007234000000,0.0
Indexes.entries.lookups,1743923966525000000,1743924007234000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1743923966525000000,1743924007234000000,0.0
Indexes.entries.lookupDurationMaxMs,1743923966525000000,1743924007234000000,0.0
Indexes.allKeys.lookupDuration90PMs,1743923966525000000,1743924007234000000,0.0
Indexes.stubs.lookupDurationMaxMs,1743923966525000000,1743924007234000000,0.0
compiler.ArtifactManagerBridge.addArtifact.ms,1743923966525000000,1743924007234000000,0
compiler.ArtifactManagerBridge.commit.ms,1743923966525000000,1743924007234000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1743923966525000000,1743924007234000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1743923966525000000,1743924007234000000,2
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1743923966525000000,1743924007234000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1743923966525000000,1743924007234000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1743923966525000000,1743924007234000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1743923966525000000,1743924007234000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1743923966525000000,1743924007234000000,0
