# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
NonBlockingReadAction.failedExecutionTimeUs,1744046539279000000,1744046550764000000,355650
NonBlockingReadAction.failedExecutionsCount,1744046539279000000,1744046550764000000,1
jps.artifact.entities.serializer.load.entities.ms,1744046539279000000,1744046550764000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1744046539279000000,1744046550764000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1744046539279000000,1744046550764000000,0
jps.global.handle.changed.events.ms,1744046539279000000,1744046550764000000,0
workspaceModel.mutableEntityStorage.instances.count,1744046539279000000,1744046550764000000,22
workspaceModel.do.save.caches.ms,1744046539279000000,1744046550764000000,136
jps.project.serializers.load.ms,1744046539279000000,1744046550764000000,37
workspaceModel.moduleManagerBridge.build.module.graph.ms,1744046539279000000,1744046550764000000,6
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1744046539279000000,1744046550764000000,6
workspaceModel.moduleBridgeLoader.loading.modules.ms,1744046539279000000,1744046550764000000,599
jps.reload.project.entities.ms,1744046539279000000,1744046550764000000,0
jps.global.handle.before.change.events.ms,1744046539279000000,1744046550764000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1744046539279000000,1744046550764000000,13
jps.library.entities.serializer.load.entities.ms,1744046539279000000,1744046550764000000,0
jps.facet.change.listener.process.change.events.ms,1744046539279000000,1744046550764000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1744046539279000000,1744046550764000000,0
jps.apply.loaded.storage.ms,1744046539279000000,1744046550764000000,17
jps.storage.jps.conf.reader.load.component.ms,1744046539279000000,1744046550764000000,13
workspaceModel.load.cache.metadata.from.file.ms,1744046539279000000,1744046550764000000,16
workspaceModel.mutableEntityStorage.collect.changes.ms,1744046539279000000,1744046550764000000,1
jps.global.get.library.by.name.ms,1744046539279000000,1744046550764000000,0
jps.global.initialize.library.bridges.after.loading.ms,1744046539279000000,1744046550764000000,3
workspaceModel.save.cache.to.file.ms,1744046539279000000,1744046550764000000,111
jps.module.iml.entities.serializer.load.entities.ms,1744046539279000000,1744046550764000000,23
workspaceModel.sync.entities.ms,1744046539279000000,1744046550764000000,0
workspaceModel.global.updates.ms,1744046539279000000,1744046550764000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1744046539279000000,1744046550764000000,4
jps.save.changed.project.entities.ms,1744046539279000000,1744046550764000000,2
workspaceModel.mutableEntityStorage.resolve.ms,1744046539279000000,1744046550764000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1744046539279000000,1744046550764000000,129
workspaceModel.moduleBridge.before.changed.ms,1744046539279000000,1744046550764000000,0
jps.load.initial.state.ms,1744046539279000000,1744046550764000000,28
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1744046539279000000,1744046550764000000,0
jps.global.get.library.ms,1744046539279000000,1744046550764000000,0
jps.global.initialize.library.bridges.ms,1744046539279000000,1744046550764000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1744046539279000000,1744046550764000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1744046539279000000,1744046550764000000,4
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1744046539279000000,1744046550764000000,4
workspaceModel.mutableEntityStorage.modify.entity.ms,1744046539279000000,1744046550764000000,2
workspaceModel.orphan.listener.update.ms,1744046539279000000,1744046550764000000,3
jps.module.iml.entities.serializer.save.entities.ms,1744046539279000000,1744046550764000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1744046539279000000,1744046550764000000,1
jps.project.serializers.save.ms,1744046539279000000,1744046550764000000,2
workspaceModel.delayed.project.synchronizer.sync.ms,1744046539279000000,1744046550764000000,132
workspaceModel.mutableEntityStorage.add.entity.ms,1744046539279000000,1744046550764000000,26
jps.facet.change.listener.init.bridge.ms,1744046539279000000,1744046550764000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1744046539279000000,1744046550764000000,1
jps.load.project.to.empty.storage.ms,1744046539279000000,1744046550764000000,110
jps.global.get.libraries.ms,1744046539279000000,1744046550764000000,1
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1744046539279000000,1744046550764000000,0
jps.library.entities.serializer.save.entities.ms,1744046539279000000,1744046550764000000,0
jps.app.storage.content.writer.save.component.ms,1744046539279000000,1744046550764000000,16
workspaceModel.moduleBridge.update.option.ms,1744046539279000000,1744046550764000000,0
workspaceModel.mutableEntityStorage.entities.ms,1744046539279000000,1744046550764000000,0
jps.app.storage.content.reader.load.component.ms,1744046539279000000,1744046550764000000,2
jps.save.global.entities.ms,1744046539279000000,1744046550764000000,51
workspaceModel.load.cache.from.file.ms,1744046539279000000,1744046550764000000,185
workspaceModel.global.updates.count,1744046539279000000,1744046550764000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1744046539279000000,1744046550764000000,0
jps.artifact.entities.serializer.save.entities.ms,1744046539279000000,1744046550764000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1744046539279000000,1744046550764000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1744046539279000000,1744046550764000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1744046539279000000,1744046550764000000,3
workspaceModel.global.apply.state.to.project.ms,1744046539279000000,1744046550764000000,75
workspaceModel.mutableEntityStorage.remove.entity.ms,1744046539279000000,1744046550764000000,0
jps.facet.change.listener.before.change.events.ms,1744046539279000000,1744046550764000000,0
workspaceModel.workspaceFileIndexData.instances.count,1744046539279000000,1744046550764000000,1
workspaceModel.to.snapshot.ms,1744046539279000000,1744046550764000000,1
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1744046539279000000,1744046550764000000,13
workspaceModel.pre.handlers.ms,1744046539279000000,1744046550764000000,1
workspaceModel.cachedValue.clear.ms,1744046539279000000,1744046550764000000,0
workspaceModel.collect.changes.ms,1744046539279000000,1744046550764000000,0
workspaceModel.cachedValue.from.cache.ms,1744046539279000000,1744046550764000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1744046539279000000,1744046550764000000,0
workspaceModel.loading.from.cache.ms,1744046539279000000,1744046550764000000,166
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1744046539279000000,1744046550764000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1744046539279000000,1744046550764000000,0
workspaceModel.updates.precise.ms,1744046539279000000,1744046550764000000,12
workspaceModel.workspaceFileIndexData.processFileSets.ms,1744046539279000000,1744046550764000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1744046539279000000,1744046550764000000,15
workspaceModel.full.replace.project.model.ms,1744046539279000000,1744046550764000000,11
workspaceModel.cachedValueWithParameters.calculated.ms,1744046539279000000,1744046550764000000,0
workspaceModel.updates.ms,1744046539279000000,1744046550764000000,53
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1744046539279000000,1744046550764000000,0
workspaceModel.initializing.ms,1744046539279000000,1744046550764000000,1
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1744046539279000000,1744046550764000000,205
workspaceModel.cachedValue.calculated.ms,1744046539279000000,1744046550764000000,18
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1744046539279000000,1744046550764000000,54
workspaceModel.replace.project.model.ms,1744046539279000000,1744046550764000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1744046539279000000,1744046550764000000,4
workspaceModel.updates.count,1744046539279000000,1744046550764000000,2
workspaceModel.loading.total.ms,1744046539279000000,1744046550764000000,176
workspaceModel.check.recursive.update.ms,1744046539279000000,1744046550764000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1744046539279000000,1744046550764000000,0
workspaceModel.workspaceFileIndexData.init.ms,1744046539279000000,1744046550764000000,48
workspaceModel.cachedValueWithParameters.total.get.ms,1744046539279000000,1744046550764000000,0
workspaceModel.cachedValueWithParameters.from.cache.ms,1744046539279000000,1744046550764000000,0
workspaceModel.init.bridges.ms,1744046539279000000,1744046550764000000,2
workspaceModel.update.unloaded.entities.ms,1744046539279000000,1744046550764000000,0
workspaceModel.cachedValue.total.get.ms,1744046539279000000,1744046550764000000,18
FileChannelInterruptsRetryer.totalRetriedAttempts,1744046539279000000,1744046550764000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1744046539279000000,1744046550764000000,0
FilePageCacheLockFree.totalPagesRequested,1744046539279000000,1744046550764000000,0
FilePageCache.capacityInBytes,1744046539279000000,1744046550764000000,503316478
FilePageCacheLockFree.totalHeapBytesAllocated,1744046539279000000,1744046550764000000,0
DirectByteBufferAllocator.misses,1744046539279000000,1744046550764000000,253
FilePageCache.pageLoadsAboveSizeThreshold,1744046539279000000,1744046550764000000,0
FilePageCache.maxCacheSizeInBytes,1744046539279000000,1744046550764000000,262168576
FilePageCacheLockFree.totalPagesReclaimed,1744046539279000000,1744046550764000000,0
FilePageCacheLockFree.totalPagesWritten,1744046539279000000,1744046550764000000,0
FilePageCacheLockFree.totalBytesRead,1744046539279000000,1744046550764000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1744046539279000000,1744046550764000000,0
FilePageCache.uncachedFileAccess,1744046539279000000,1744046550764000000,182
FilePageCacheLockFree.totalBytesWritten,1744046539279000000,1744046550764000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1744046539279000000,1744046550764000000,0
DirectByteBufferAllocator.reclaimed,1744046539279000000,1744046550764000000,69
FilePageCache.disposedBuffers,1744046539279000000,1744046550764000000,279
FilePageCacheLockFree.totalPagesHandedOver,1744046539279000000,1744046550764000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1744046539279000000,1744046550764000000,41967616
FilePageCacheLockFree.nativeBytesInUse,1744046539279000000,1744046550764000000,0
FilePageCache.totalPageDisposalsUs,1744046539279000000,1744046550764000000,6199
DirectByteBufferAllocator.hits,1744046539279000000,1744046550764000000,26
FilePageCacheLockFree.totalNativeBytesAllocated,1744046539279000000,1744046550764000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1744046539279000000,1744046550764000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1744046539279000000,1744046550764000000,0
FilePageCache.pageLoads,1744046539279000000,1744046550764000000,279
FilePageCacheLockFree.totalPagesReadMs,1744046539279000000,1744046550764000000,0
StorageLockContext.competingThreads.90P,1744046539279000000,1744046550764000000,0
FilePageCacheLockFree.totalPagesAllocated,1744046539279000000,1744046550764000000,0
FilePageCacheLockFree.totalPagesWriteMs,1744046539279000000,1744046550764000000,0
FilePageCache.pageHits,1744046539279000000,1744046550764000000,0
FilePageCache.maxRegisteredFiles,1744046539279000000,1744046550764000000,586
FilePageCache.pageFastCacheHits,1744046539279000000,1744046550764000000,5541
FilePageCacheLockFree.totalNativeBytesReclaimed,1744046539279000000,1744046550764000000,0
DirectByteBufferAllocator.disposed,1744046539279000000,1744046550764000000,210
FilePageCacheLockFree.heapBytesInUse,1744046539279000000,1744046550764000000,0
StorageLockContext.competingThreads.max,1744046539279000000,1744046550764000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1744046539279000000,1744046550764000000,0
StorageLockContext.competingThreads.avg,1744046539279000000,1744046550764000000,0.0
FilePageCacheLockFree.housekeeperTurnsSkipped,1744046539279000000,1744046550764000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1744046539279000000,1744046550764000000,41967616
FilePageCacheLockFree.totalBytesRequested,1744046539279000000,1744046550764000000,0
FilePageCache.totalPageLoadsUs,1744046539279000000,1744046550764000000,310839
Indexes.stubs.lookupDurationAvgMs,1744046539279000000,1744046550764000000,0.0
Indexes.entries.lookups,1744046539279000000,1744046550764000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1744046539279000000,1744046550764000000,0.0
Indexes.entries.lookupDuration90PMs,1744046539279000000,1744046550764000000,0.0
Indexes.stubs.lookupDurationMaxMs,1744046539279000000,1744046550764000000,0.0
Indexes.stubs.lookupDuration90PMs,1744046539279000000,1744046550764000000,0.0
Indexes.entries.lookupDurationMaxMs,1744046539279000000,1744046550764000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1744046539279000000,1744046550764000000,0.0
Indexes.allKeys.lookupDuration90PMs,1744046539279000000,1744046550764000000,0.0
Indexes.stubs.lookups,1744046539279000000,1744046550764000000,0.0
Indexes.allKeys.lookups,1744046539279000000,1744046550764000000,0.0
Indexes.entries.lookupDurationAvgMs,1744046539279000000,1744046550764000000,0.0
JVM.GC.collections,1744046539279000000,1744046550764000000,20
JVM.maxHeapBytes,1744046539279000000,1744046550764000000,2147483648
JVM.newThreadsCount,1744046539279000000,1744046550764000000,137
JVM.totalDirectByteBuffersBytes,1744046539279000000,1744046550764000000,44391642
JVM.threadCount,1744046539279000000,1744046550764000000,115
JVM.totalCpuTimeMs,1744046539279000000,1744046550764000000,45020
JVM.totalBytesAllocated,1744046539279000000,1744046550764000000,905406640
JVM.GC.collectionTimesMs,1744046539279000000,1744046550764000000,118
JVM.usedHeapBytes,1744046539279000000,1744046550764000000,249319872
OS.loadAverage,1744046539279000000,1744046550764000000,2.23388671875
JVM.maxThreadCount,1744046539279000000,1744046550764000000,130
JVM.usedNativeBytes,1744046539279000000,1744046550764000000,287588184
