# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.nativeBytesInUse,1744046404624000000,1744046464683000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1744046404624000000,1744046464683000000,0
StreamlinedBlobStorage.recordsRelocated,1744046404624000000,1744046464683000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1744046404624000000,1744046464683000000,0
FilePageCache.disposedBuffers,1744046404624000000,1744046464683000000,21
FilePageCacheLockFree.totalNativeBytesAllocated,1744046404624000000,1744046464683000000,0
FilePageCache.pageLoads,1744046404624000000,1744046464683000000,265
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1744046404624000000,1744046464683000000,3037425
FilePageCacheLockFree.housekeeperTimeSpentMs,1744046404624000000,1744046464683000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1744046404624000000,1744046464683000000,0
FilePageCache.pageFastCacheHits,1744046404624000000,1744046464683000000,6011
MappedFileStorage.storages,1744046404624000000,1744046464683000000,15
FilePageCache.capacityInBytes,1744046404624000000,1744046464683000000,503316478
StreamlinedBlobStorage.recordsDeleted,1744046404624000000,1744046464683000000,30
MappedFileStorage.totalTimeSpentOnMappingUs,1744046404624000000,1744046464683000000,6024
FilePageCacheLockFree.totalPagesHandedOver,1744046404624000000,1744046464683000000,0
FilePageCacheLockFree.heapBytesInUse,1744046404624000000,1744046464683000000,0
FilePageCache.maxCacheSizeInBytes,1744046404624000000,1744046464683000000,253771776
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1744046404624000000,1744046464683000000,253771776
StorageLockContext.competingThreads.90P,1744046404624000000,1744046464683000000,0
StorageLockContext.competingThreads.max,1744046404624000000,1744046464683000000,0
FilePageCache.maxRegisteredFiles,1744046404624000000,1744046464683000000,586
FilePageCacheLockFree.totalPagesRequested,1744046404624000000,1744046464683000000,0
FilePageCache.totalPageLoadsUs,1744046404624000000,1744046464683000000,415051
FilePageCacheLockFree.totalPagesReadMs,1744046404624000000,1744046464683000000,0
FilePageCacheLockFree.totalPagesReclaimed,1744046404624000000,1744046464683000000,0
FilePageCacheLockFree.totalBytesWritten,1744046404624000000,1744046464683000000,0
FilePageCache.uncachedFileAccess,1744046404624000000,1744046464683000000,207
DirectByteBufferAllocator.hits,1744046404624000000,1744046464683000000,21
FilePageCacheLockFree.totalPagesRequestsMs,1744046404624000000,1744046464683000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1744046404624000000,1744046464683000000,0
MappedFileStorage.totalBytesMapped,1744046404624000000,1744046464683000000,199491584
DirectByteBufferAllocator.misses,1744046404624000000,1744046464683000000,244
FilePageCacheLockFree.totalHeapBytesAllocated,1744046404624000000,1744046464683000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1744046404624000000,1744046464683000000,0
FilePageCacheLockFree.totalBytesRead,1744046404624000000,1744046464683000000,0
DirectByteBufferAllocator.disposed,1744046404624000000,1744046464683000000,0
FilePageCacheLockFree.totalPagesAllocated,1744046404624000000,1744046464683000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1744046404624000000,1744046464683000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1744046404624000000,1744046464683000000,0
DirectByteBufferAllocator.reclaimed,1744046404624000000,1744046464683000000,21
FilePageCache.pageHits,1744046404624000000,1744046464683000000,0
FilePageCacheLockFree.totalBytesRequested,1744046404624000000,1744046464683000000,0
FilePageCache.totalPageDisposalsUs,1744046404624000000,1744046464683000000,6265
FilePageCacheLockFree.totalPagesWritten,1744046404624000000,1744046464683000000,0
StreamlinedBlobStorage.recordsAllocated,1744046404624000000,1744046464683000000,42454
FilePageCacheLockFree.totalPagesWriteMs,1744046404624000000,1744046464683000000,0
MappedFileStorage.totalPagesMapped,1744046404624000000,1744046464683000000,15
FileChannelInterruptsRetryer.totalRetriedAttempts,1744046404624000000,1744046464683000000,0
JVM.totalCpuTimeMs,1744046404624000000,1744046464683000000,81830
JVM.totalBytesAllocated,1744046404624000000,1744046464683000000,1840838952
OS.loadAverage,1744046404624000000,1744046464683000000,2.22021484375
JVM.maxThreadCount,1744046404624000000,1744046464683000000,133
JVM.threadCount,1744046404624000000,1744046464683000000,131
JVM.usedNativeBytes,1744046404624000000,1744046464683000000,335642264
JVM.newThreadsCount,1744046404624000000,1744046464683000000,159
JVM.totalDirectByteBuffersBytes,1744046404624000000,1744046464683000000,256399518
JVM.GC.collectionTimesMs,1744046404624000000,1744046464683000000,151
JVM.GC.collections,1744046404624000000,1744046464683000000,21
JVM.usedHeapBytes,1744046404624000000,1744046464683000000,529468416
JVM.maxHeapBytes,1744046404624000000,1744046464683000000,2147483648
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1744046404624000000,1744046464683000000,192
workspaceModel.loading.from.cache.ms,1744046404624000000,1744046464683000000,225
workspaceModel.full.replace.project.model.ms,1744046404624000000,1744046464683000000,22
workspaceModel.updates.precise.ms,1744046404624000000,1744046464683000000,13
workspaceModel.pre.handlers.ms,1744046404624000000,1744046464683000000,1
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1744046404624000000,1744046464683000000,0
workspaceModel.updates.ms,1744046404624000000,1744046464683000000,75
workspaceModel.loading.total.ms,1744046404624000000,1744046464683000000,243
workspaceModel.entityStorageSnapshotImpl.instances.count,1744046404624000000,1744046464683000000,19
workspaceModel.cachedValueWithParameters.clear.ms,1744046404624000000,1744046464683000000,0
workspaceModel.check.recursive.update.ms,1744046404624000000,1744046464683000000,0
workspaceModel.cachedValue.calculated.ms,1744046404624000000,1744046464683000000,18
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1744046404624000000,1744046464683000000,0
workspaceModel.cachedValueWithParameters.from.cache.ms,1744046404624000000,1744046464683000000,0
workspaceModel.cachedValue.from.cache.ms,1744046404624000000,1744046464683000000,0
workspaceModel.cachedValue.clear.ms,1744046404624000000,1744046464683000000,0
workspaceModel.initializing.ms,1744046404624000000,1744046464683000000,2
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1744046404624000000,1744046464683000000,33
workspaceModel.cachedValue.total.get.ms,1744046404624000000,1744046464683000000,18
workspaceModel.update.unloaded.entities.ms,1744046404624000000,1744046464683000000,0
workspaceModel.cachedValueWithParameters.calculated.ms,1744046404624000000,1744046464683000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1744046404624000000,1744046464683000000,0
workspaceModel.updates.count,1744046404624000000,1744046464683000000,3
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1744046404624000000,1744046464683000000,0
workspaceModel.init.bridges.ms,1744046404624000000,1744046464683000000,2
workspaceModel.cachedValueWithParameters.total.get.ms,1744046404624000000,1744046464683000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1744046404624000000,1744046464683000000,1
workspaceModel.to.snapshot.ms,1744046404624000000,1744046464683000000,0
workspaceModel.replace.project.model.ms,1744046404624000000,1744046464683000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1744046404624000000,1744046464683000000,0
workspaceModel.collect.changes.ms,1744046404624000000,1744046464683000000,0
workspaceModel.workspaceFileIndexData.init.ms,1744046404624000000,1744046464683000000,31
workspaceModel.workspaceFileIndexData.instances.count,1744046404624000000,1744046464683000000,1
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1744046404624000000,1744046464683000000,5
NonBlockingReadAction.finalizedExecutionsCount,1744046464683000000,1744046475634000000,17
NonBlockingReadAction.failedExecutionsCount,1744046464683000000,1744046475634000000,0
AWTEventQueue.dispatchTimeTotalNS,1744046464683000000,1744046475634000000,1916183827
NonBlockingReadAction.finalizedExecutionTimeUs,1744046464683000000,1744046475634000000,9772
NonBlockingReadAction.failedExecutionTimeUs,1744046464683000000,1744046475634000000,0
Indexes.stubs.lookupDurationMaxMs,1744046464683000000,1744046475634000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1744046464683000000,1744046475634000000,0.0
Indexes.entries.lookupDurationMaxMs,1744046464683000000,1744046475634000000,0.0
Indexes.entries.lookups,1744046464683000000,1744046475634000000,0.0
Indexes.entries.lookupDurationAvgMs,1744046464683000000,1744046475634000000,0.0
Indexes.allKeys.lookups,1744046464683000000,1744046475634000000,0.0
Indexes.allKeys.lookupDuration90PMs,1744046464683000000,1744046475634000000,0.0
Indexes.stubs.lookupDurationAvgMs,1744046464683000000,1744046475634000000,0.0
Indexes.entries.lookupDuration90PMs,1744046464683000000,1744046475634000000,0.0
Indexes.stubs.lookups,1744046464683000000,1744046475634000000,0.0
Indexes.stubs.lookupDuration90PMs,1744046464683000000,1744046475634000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1744046464683000000,1744046475634000000,0.0
writeAction.wait.ms,1744046464683000000,1744046475634000000,0
writeAction.count,1744046464683000000,1744046475634000000,7
writeAction.median.wait.ms,1744046464683000000,1744046475634000000,0
writeAction.max.wait.ms,1744046464683000000,1744046475634000000,9
VFS.invertedFileNameIndex.requests,1744046464683000000,1744046475634000000,0
VFS.fileChildByName,1744046464683000000,1744046475634000000,728
VFS.fileByIdCache.misses,1744046464683000000,1744046475634000000,0
VFS.fileByIdCache.hits,1744046464683000000,1744046475634000000,2
jps.module.iml.entities.serializer.save.entities.ms,1744046464683000000,1744046475634000000,0
workspaceModel.global.updates.ms,1744046464683000000,1744046475634000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1744046464683000000,1744046475634000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1744046464683000000,1744046475634000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1744046464683000000,1744046475634000000,0
jps.module.iml.entities.serializer.load.entities.ms,1744046464683000000,1744046475634000000,0
workspaceModel.global.apply.state.to.project.ms,1744046464683000000,1744046475634000000,0
jps.global.get.library.by.name.ms,1744046464683000000,1744046475634000000,0
jps.library.entities.serializer.load.entities.ms,1744046464683000000,1744046475634000000,0
workspaceModel.global.updates.count,1744046464683000000,1744046475634000000,0
jps.global.handle.changed.events.ms,1744046464683000000,1744046475634000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1744046464683000000,1744046475634000000,0
jps.global.initialize.library.bridges.after.loading.ms,1744046464683000000,1744046475634000000,0
jps.artifact.entities.serializer.load.entities.ms,1744046464683000000,1744046475634000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1744046464683000000,1744046475634000000,0
jps.global.handle.before.change.events.ms,1744046464683000000,1744046475634000000,0
jps.artifact.entities.serializer.save.entities.ms,1744046464683000000,1744046475634000000,0
jps.facet.change.listener.process.change.events.ms,1744046464683000000,1744046475634000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1744046464683000000,1744046475634000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1744046464683000000,1744046475634000000,0
jps.app.storage.content.writer.save.component.ms,1744046464683000000,1744046475634000000,2
jps.project.serializers.save.ms,1744046464683000000,1744046475634000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1744046464683000000,1744046475634000000,0
jps.project.serializers.load.ms,1744046464683000000,1744046475634000000,0
jps.global.get.libraries.ms,1744046464683000000,1744046475634000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1744046464683000000,1744046475634000000,0
workspaceModel.load.cache.metadata.from.file.ms,1744046464683000000,1744046475634000000,0
workspaceModel.moduleBridge.before.changed.ms,1744046464683000000,1744046475634000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1744046464683000000,1744046475634000000,0
workspaceModel.do.save.caches.ms,1744046464683000000,1744046475634000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1744046464683000000,1744046475634000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1744046464683000000,1744046475634000000,0
jps.global.get.library.ms,1744046464683000000,1744046475634000000,0
jps.load.initial.state.ms,1744046464683000000,1744046475634000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1744046464683000000,1744046475634000000,0
workspaceModel.sync.entities.ms,1744046464683000000,1744046475634000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1744046464683000000,1744046475634000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1744046464683000000,1744046475634000000,0
jps.library.entities.serializer.save.entities.ms,1744046464683000000,1744046475634000000,0
workspaceModel.save.cache.to.file.ms,1744046464683000000,1744046475634000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1744046464683000000,1744046475634000000,0
workspaceModel.moduleBridge.update.option.ms,1744046464683000000,1744046475634000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1744046464683000000,1744046475634000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1744046464683000000,1744046475634000000,0
workspaceModel.load.cache.from.file.ms,1744046464683000000,1744046475634000000,0
jps.app.storage.content.reader.load.component.ms,1744046464683000000,1744046475634000000,0
jps.apply.loaded.storage.ms,1744046464683000000,1744046475634000000,0
jps.global.initialize.library.bridges.ms,1744046464683000000,1744046475634000000,0
jps.save.changed.project.entities.ms,1744046464683000000,1744046475634000000,0
jps.facet.change.listener.init.bridge.ms,1744046464683000000,1744046475634000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1744046464683000000,1744046475634000000,0
jps.load.project.to.empty.storage.ms,1744046464683000000,1744046475634000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1744046464683000000,1744046475634000000,0
workspaceModel.mutableEntityStorage.instances.count,1744046464683000000,1744046475634000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1744046464683000000,1744046475634000000,0
workspaceModel.orphan.listener.update.ms,1744046464683000000,1744046475634000000,0
jps.reload.project.entities.ms,1744046464683000000,1744046475634000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1744046464683000000,1744046475634000000,0
jps.facet.change.listener.before.change.events.ms,1744046464683000000,1744046475634000000,0
jps.save.global.entities.ms,1744046464683000000,1744046475634000000,4
workspaceModel.mutableEntityStorage.replace.by.source.ms,1744046464683000000,1744046475634000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1744046464683000000,1744046475634000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1744046464683000000,1744046475634000000,0
jps.storage.jps.conf.reader.load.component.ms,1744046464683000000,1744046475634000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1744046464683000000,1744046475634000000,0
workspaceModel.mutableEntityStorage.entities.ms,1744046464683000000,1744046475634000000,0
cacheStateStorage.set.duration,1744046464683000000,1744046475634000000,7
cacheStateStorage.get.counter,1744046464683000000,1744046475634000000,1
cacheStateStorage.get.duration,1744046464683000000,1744046475634000000,3
cacheStateStorage.set.counter,1744046464683000000,1744046475634000000,9
compiler.ArtifactManagerBridge.dropMappings.ms,1744046464683000000,1744046475634000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1744046464683000000,1744046475634000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1744046464683000000,1744046475634000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1744046464683000000,1744046475634000000,0
compiler.ArtifactManagerBridge.commit.ms,1744046464683000000,1744046475634000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1744046464683000000,1744046475634000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1744046464683000000,1744046475634000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1744046464683000000,1744046475634000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1744046464683000000,1744046475634000000,0
StorageLockContext.competingThreads.avg,1744046464683000000,1744046475634000000,0.0
FilePageCacheLockFree.totalHeapBytesReclaimed,1744046464683000000,1744046475634000000,0
FilePageCacheLockFree.nativeBytesInUse,1744046464683000000,1744046475634000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1744046464683000000,1744046475634000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1744046464683000000,1744046475634000000,0
FilePageCache.disposedBuffers,1744046464683000000,1744046475634000000,245
FilePageCacheLockFree.totalNativeBytesAllocated,1744046464683000000,1744046475634000000,0
FilePageCache.pageLoads,1744046464683000000,1744046475634000000,1
FilePageCacheLockFree.housekeeperTimeSpentMs,1744046464683000000,1744046475634000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1744046464683000000,1744046475634000000,41967616
FilePageCache.pageFastCacheHits,1744046464683000000,1744046475634000000,131
FilePageCache.capacityInBytes,1744046464683000000,1744046475634000000,503316478
FilePageCacheLockFree.totalPagesHandedOver,1744046464683000000,1744046475634000000,0
FilePageCacheLockFree.heapBytesInUse,1744046464683000000,1744046475634000000,0
FilePageCache.maxCacheSizeInBytes,1744046464683000000,1744046475634000000,253779968
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1744046464683000000,1744046475634000000,41967616
StorageLockContext.competingThreads.90P,1744046464683000000,1744046475634000000,0
StorageLockContext.competingThreads.max,1744046464683000000,1744046475634000000,0
FilePageCache.maxRegisteredFiles,1744046464683000000,1744046475634000000,586
FilePageCacheLockFree.totalPagesRequested,1744046464683000000,1744046475634000000,0
FilePageCache.totalPageLoadsUs,1744046464683000000,1744046475634000000,495
FilePageCacheLockFree.totalPagesReadMs,1744046464683000000,1744046475634000000,0
FilePageCacheLockFree.totalPagesReclaimed,1744046464683000000,1744046475634000000,0
FilePageCacheLockFree.totalBytesWritten,1744046464683000000,1744046475634000000,0
FilePageCache.uncachedFileAccess,1744046464683000000,1744046475634000000,8
DirectByteBufferAllocator.hits,1744046464683000000,1744046475634000000,0
